timestamp,method,path,status,ip,port,uuid,sess_uuid,detection_name,detection_type,user_agent,referer
2025-05-20T07:29:16.917135,GET,/,200,172.18.0.1,38872,6fd7ef35-b057-461d-aaec-677f18cc692b,b9b4b8cb-60a0-4530-b598-cf93592dce62,index,1,curl/7.81.0,
2025-05-20T07:29:49.896617,GET,/search?utf8=%E2%9C%93&scope=&q=teseting,200,172.18.0.1,52704,6fd7ef35-b057-461d-aaec-677f18cc692b,a3643dd6-b053-4484-8ff5-708cb5f5a1ed,index,1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36",http://localhost/search?utf8=%E2%9C%93&scope=&q=testing
2025-05-20T07:29:50.155597,GET,/stylesheets/jquery/jquery-ui-1.11.0.css?1528612569,200,172.18.0.1,52706,6fd7ef35-b057-461d-aaec-677f18cc692b,b698bef4-d045-445b-99e9-b05a78e4fc80,index,1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36",http://localhost/search?utf8=%E2%9C%93&scope=&q=teseting
2025-05-20T07:29:50.271382,GET,/stylesheets/responsive.css?1528612569,200,172.18.0.1,52720,6fd7ef35-b057-461d-aaec-677f18cc692b,b698bef4-d045-445b-99e9-b05a78e4fc80,index,1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36",http://localhost/search?utf8=%E2%9C%93&scope=&q=teseting
2025-05-20T07:29:50.274298,GET,/stylesheets/application.css?1528612569,200,172.18.0.1,52728,6fd7ef35-b057-461d-aaec-677f18cc692b,b698bef4-d045-445b-99e9-b05a78e4fc80,index,1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36",http://localhost/search?utf8=%E2%9C%93&scope=&q=teseting
2025-05-20T07:29:50.282075,GET,/javascripts/jquery-1.11.1-ui-1.11.0-ujs-3.1.4.js?1528612568,200,172.18.0.1,52742,6fd7ef35-b057-461d-aaec-677f18cc692b,b698bef4-d045-445b-99e9-b05a78e4fc80,index,1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36",http://localhost/search?utf8=%E2%9C%93&scope=&q=teseting
2025-05-20T07:29:50.283096,GET,/javascripts/application.js?1528612569,200,172.18.0.1,52740,6fd7ef35-b057-461d-aaec-677f18cc692b,b698bef4-d045-445b-99e9-b05a78e4fc80,index,1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36",http://localhost/search?utf8=%E2%9C%93&scope=&q=teseting
2025-05-20T07:29:50.285075,GET,/javascripts/responsive.js?1528612569,200,172.18.0.1,52746,6fd7ef35-b057-461d-aaec-677f18cc692b,b698bef4-d045-445b-99e9-b05a78e4fc80,index,1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36",http://localhost/search?utf8=%E2%9C%93&scope=&q=teseting
2025-05-20T07:29:50.481406,GET,/images/sort_desc.png,200,172.18.0.1,52760,6fd7ef35-b057-461d-aaec-677f18cc692b,b698bef4-d045-445b-99e9-b05a78e4fc80,index,1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36",http://localhost/stylesheets/application.css?1528612569
2025-05-20T07:29:50.653611,GET,/images/arrow_collapsed.png,200,172.18.0.1,52782,6fd7ef35-b057-461d-aaec-677f18cc692b,b698bef4-d045-445b-99e9-b05a78e4fc80,index,1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36",http://localhost/stylesheets/application.css?1528612569
2025-05-20T07:29:50.654328,GET,/.well-known/appspecific/com.chrome.devtools.json,200,172.18.0.1,52768,6fd7ef35-b057-461d-aaec-677f18cc692b,2b4774df-4757-477a-ab7b-5c4830926d66,index,1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36",
2025-05-20T07:29:50.994214,GET,/favicon.ico?1528612569,200,172.18.0.1,52790,6fd7ef35-b057-461d-aaec-677f18cc692b,2b4774df-4757-477a-ab7b-5c4830926d66,index,1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36",http://localhost/search?utf8=%E2%9C%93&scope=&q=teseting
2025-05-20T07:31:08.938692,HEAD,/,200,172.18.0.1,37170,6fd7ef35-b057-461d-aaec-677f18cc692b,fcaf8ce4-edb3-4b9b-9336-848c18e4ca5c,index,1,Mozilla/5.00 (Nikto/2.1.5) (Evasions:None) (Test:Port Check),
2025-05-20T07:31:09.002424,GET,/,200,172.18.0.1,37170,6fd7ef35-b057-461d-aaec-677f18cc692b,a90d7b28-3941-499b-98be-6c4a3967ccbb,index,1,Mozilla/5.00 (Nikto/2.1.5) (Evasions:None) (Test:getinfo),
2025-05-20T07:31:09.010644,GET,/,200,172.18.0.1,37170,6fd7ef35-b057-461d-aaec-677f18cc692b,a3c562ac-633a-4bf5-b637-1955c55485d9,index,1,Mozilla/5.00 (Nikto/2.1.5) (Evasions:None) (Test:map_codes),
2025-05-20T07:31:09.019905,GET,/q33f7uCs.cgi,200,172.18.0.1,37170,6fd7ef35-b057-461d-aaec-677f18cc692b,a3c562ac-633a-4bf5-b637-1955c55485d9,index,1,Mozilla/5.00 (Nikto/2.1.5) (Evasions:None) (Test:map_codes),
2025-05-20T07:31:09.025071,GET,/q33f7uCs,200,172.18.0.1,37170,6fd7ef35-b057-461d-aaec-677f18cc692b,a3c562ac-633a-4bf5-b637-1955c55485d9,index,1,Mozilla/5.00 (Nikto/2.1.5) (Evasions:None) (Test:map_codes),
2025-05-20T07:31:09.029729,GET,/.q33f7uCs,200,172.18.0.1,37170,6fd7ef35-b057-461d-aaec-677f18cc692b,a3c562ac-633a-4bf5-b637-1955c55485d9,index,1,Mozilla/5.00 (Nikto/2.1.5) (Evasions:None) (Test:map_codes),
2025-05-20T07:31:09.034277,GET,/q33f7uCs.cfm,200,172.18.0.1,37170,6fd7ef35-b057-461d-aaec-677f18cc692b,a3c562ac-633a-4bf5-b637-1955c55485d9,index,1,Mozilla/5.00 (Nikto/2.1.5) (Evasions:None) (Test:map_codes),
2025-05-20T07:31:09.039374,GET,/q33f7uCs.idc,200,172.18.0.1,37170,6fd7ef35-b057-461d-aaec-677f18cc692b,a3c562ac-633a-4bf5-b637-1955c55485d9,index,1,Mozilla/5.00 (Nikto/2.1.5) (Evasions:None) (Test:map_codes),
2025-05-20T07:31:09.044028,GET,/q33f7uCs.php3,200,172.18.0.1,37170,6fd7ef35-b057-461d-aaec-677f18cc692b,a3c562ac-633a-4bf5-b637-1955c55485d9,index,1,Mozilla/5.00 (Nikto/2.1.5) (Evasions:None) (Test:map_codes),
2025-05-20T07:31:09.048303,GET,/q33f7uCs.php,200,172.18.0.1,37170,6fd7ef35-b057-461d-aaec-677f18cc692b,a3c562ac-633a-4bf5-b637-1955c55485d9,index,1,Mozilla/5.00 (Nikto/2.1.5) (Evasions:None) (Test:map_codes),
2025-05-20T07:31:09.054273,GET,/q33f7uCs/,200,172.18.0.1,37170,6fd7ef35-b057-461d-aaec-677f18cc692b,a3c562ac-633a-4bf5-b637-1955c55485d9,index,1,Mozilla/5.00 (Nikto/2.1.5) (Evasions:None) (Test:map_codes),
2025-05-20T07:31:09.058631,GET,/q33f7uCs.pl,200,172.18.0.1,37170,6fd7ef35-b057-461d-aaec-677f18cc692b,a3c562ac-633a-4bf5-b637-1955c55485d9,index,1,Mozilla/5.00 (Nikto/2.1.5) (Evasions:None) (Test:map_codes),
2025-05-20T07:31:09.062726,GET,/q33f7uCs.exe,200,172.18.0.1,37170,6fd7ef35-b057-461d-aaec-677f18cc692b,a3c562ac-633a-4bf5-b637-1955c55485d9,index,1,Mozilla/5.00 (Nikto/2.1.5) (Evasions:None) (Test:map_codes),
2025-05-20T07:31:09.066679,GET,/q33f7uCs.asp,200,172.18.0.1,37170,6fd7ef35-b057-461d-aaec-677f18cc692b,a3c562ac-633a-4bf5-b637-1955c55485d9,index,1,Mozilla/5.00 (Nikto/2.1.5) (Evasions:None) (Test:map_codes),
2025-05-20T07:31:09.071370,GET,/index.php,200,172.18.0.1,37170,6fd7ef35-b057-461d-aaec-677f18cc692b,a3c562ac-633a-4bf5-b637-1955c55485d9,index,1,Mozilla/5.00 (Nikto/2.1.5) (Evasions:None) (Test:map_codes),
2025-05-20T07:31:09.077801,GET,/cgi.cgi/,200,172.18.0.1,37170,6fd7ef35-b057-461d-aaec-677f18cc692b,8dfb3bff-7f6a-4e54-a834-3931f51e78ac,index,1,Mozilla/5.00 (Nikto/2.1.5) (Evasions:None) (Test:cgi dir check),
2025-05-20T07:31:09.081984,GET,/webcgi/,200,172.18.0.1,37170,6fd7ef35-b057-461d-aaec-677f18cc692b,8dfb3bff-7f6a-4e54-a834-3931f51e78ac,index,1,Mozilla/5.00 (Nikto/2.1.5) (Evasions:None) (Test:cgi dir check),
2025-05-20T07:31:09.086599,GET,/cgi-914/,200,172.18.0.1,37170,6fd7ef35-b057-461d-aaec-677f18cc692b,8dfb3bff-7f6a-4e54-a834-3931f51e78ac,index,1,Mozilla/5.00 (Nikto/2.1.5) (Evasions:None) (Test:cgi dir check),
2025-05-20T07:31:09.090953,GET,/cgi-915/,200,172.18.0.1,37170,6fd7ef35-b057-461d-aaec-677f18cc692b,8dfb3bff-7f6a-4e54-a834-3931f51e78ac,index,1,Mozilla/5.00 (Nikto/2.1.5) (Evasions:None) (Test:cgi dir check),
2025-05-20T07:31:09.094972,GET,/bin/,200,172.18.0.1,37170,6fd7ef35-b057-461d-aaec-677f18cc692b,8dfb3bff-7f6a-4e54-a834-3931f51e78ac,index,1,Mozilla/5.00 (Nikto/2.1.5) (Evasions:None) (Test:cgi dir check),
2025-05-20T07:31:09.100495,GET,/cgi/,200,172.18.0.1,37170,6fd7ef35-b057-461d-aaec-677f18cc692b,8dfb3bff-7f6a-4e54-a834-3931f51e78ac,index,1,Mozilla/5.00 (Nikto/2.1.5) (Evasions:None) (Test:cgi dir check),
2025-05-20T07:31:09.105502,GET,/mpcgi/,200,172.18.0.1,37170,6fd7ef35-b057-461d-aaec-677f18cc692b,8dfb3bff-7f6a-4e54-a834-3931f51e78ac,index,1,Mozilla/5.00 (Nikto/2.1.5) (Evasions:None) (Test:cgi dir check),
2025-05-20T07:31:09.109705,GET,/cgi-bin/,200,172.18.0.1,37170,6fd7ef35-b057-461d-aaec-677f18cc692b,8dfb3bff-7f6a-4e54-a834-3931f51e78ac,index,1,Mozilla/5.00 (Nikto/2.1.5) (Evasions:None) (Test:cgi dir check),
2025-05-20T07:31:09.113785,GET,/ows-bin/,200,172.18.0.1,37170,6fd7ef35-b057-461d-aaec-677f18cc692b,8dfb3bff-7f6a-4e54-a834-3931f51e78ac,index,1,Mozilla/5.00 (Nikto/2.1.5) (Evasions:None) (Test:cgi dir check),
2025-05-20T07:31:09.118102,GET,/cgi-sys/,200,172.18.0.1,37170,6fd7ef35-b057-461d-aaec-677f18cc692b,8dfb3bff-7f6a-4e54-a834-3931f51e78ac,index,1,Mozilla/5.00 (Nikto/2.1.5) (Evasions:None) (Test:cgi dir check),
2025-05-20T07:31:09.122898,GET,/cgi-local/,200,172.18.0.1,37170,6fd7ef35-b057-461d-aaec-677f18cc692b,8dfb3bff-7f6a-4e54-a834-3931f51e78ac,index,1,Mozilla/5.00 (Nikto/2.1.5) (Evasions:None) (Test:cgi dir check),
2025-05-20T07:31:09.127078,GET,/htbin/,200,172.18.0.1,37170,6fd7ef35-b057-461d-aaec-677f18cc692b,8dfb3bff-7f6a-4e54-a834-3931f51e78ac,index,1,Mozilla/5.00 (Nikto/2.1.5) (Evasions:None) (Test:cgi dir check),
2025-05-20T07:31:09.131257,GET,/cgibin/,200,172.18.0.1,37170,6fd7ef35-b057-461d-aaec-677f18cc692b,8dfb3bff-7f6a-4e54-a834-3931f51e78ac,index,1,Mozilla/5.00 (Nikto/2.1.5) (Evasions:None) (Test:cgi dir check),
2025-05-20T07:31:09.135570,GET,/cgis/,200,172.18.0.1,37170,6fd7ef35-b057-461d-aaec-677f18cc692b,8dfb3bff-7f6a-4e54-a834-3931f51e78ac,index,1,Mozilla/5.00 (Nikto/2.1.5) (Evasions:None) (Test:cgi dir check),
2025-05-20T07:31:09.139808,GET,/scripts/,200,172.18.0.1,37170,6fd7ef35-b057-461d-aaec-677f18cc692b,8dfb3bff-7f6a-4e54-a834-3931f51e78ac,index,1,Mozilla/5.00 (Nikto/2.1.5) (Evasions:None) (Test:cgi dir check),
2025-05-20T07:31:09.145153,GET,/cgi-win/,200,172.18.0.1,37170,6fd7ef35-b057-461d-aaec-677f18cc692b,8dfb3bff-7f6a-4e54-a834-3931f51e78ac,index,1,Mozilla/5.00 (Nikto/2.1.5) (Evasions:None) (Test:cgi dir check),
2025-05-20T07:31:09.149682,GET,/fcgi-bin/,200,172.18.0.1,37170,6fd7ef35-b057-461d-aaec-677f18cc692b,8dfb3bff-7f6a-4e54-a834-3931f51e78ac,index,1,Mozilla/5.00 (Nikto/2.1.5) (Evasions:None) (Test:cgi dir check),
2025-05-20T07:31:09.154136,GET,/cgi-exe/,200,172.18.0.1,37170,6fd7ef35-b057-461d-aaec-677f18cc692b,8dfb3bff-7f6a-4e54-a834-3931f51e78ac,index,1,Mozilla/5.00 (Nikto/2.1.5) (Evasions:None) (Test:cgi dir check),
2025-05-20T07:31:09.158402,GET,/cgi-home/,200,172.18.0.1,37170,6fd7ef35-b057-461d-aaec-677f18cc692b,8dfb3bff-7f6a-4e54-a834-3931f51e78ac,index,1,Mozilla/5.00 (Nikto/2.1.5) (Evasions:None) (Test:cgi dir check),
2025-05-20T07:31:09.162949,GET,/cgi-perl/,200,172.18.0.1,37170,6fd7ef35-b057-461d-aaec-677f18cc692b,8dfb3bff-7f6a-4e54-a834-3931f51e78ac,index,1,Mozilla/5.00 (Nikto/2.1.5) (Evasions:None) (Test:cgi dir check),
2025-05-20T07:31:09.167279,GET,/scgi-bin/,200,172.18.0.1,37170,6fd7ef35-b057-461d-aaec-677f18cc692b,8dfb3bff-7f6a-4e54-a834-3931f51e78ac,index,1,Mozilla/5.00 (Nikto/2.1.5) (Evasions:None) (Test:cgi dir check),
2025-05-20T07:31:09.171783,GET,/,200,172.18.0.1,37170,6fd7ef35-b057-461d-aaec-677f18cc692b,1cdcb82f-136f-4362-aa04-85cf1a202581,index,1,Mozilla/5.00 (Nikto/2.1.5) (Evasions:None) (Test:robots),
2025-05-20T07:31:09.180939,GET,/robots.txt,200,172.18.0.1,37170,6fd7ef35-b057-461d-aaec-677f18cc692b,1cdcb82f-136f-4362-aa04-85cf1a202581,index,1,Mozilla/5.00 (Nikto/2.1.5) (Evasions:None) (Test:robots),
2025-05-20T07:31:09.185379,GET,/clientaccesspolicy.xml,200,172.18.0.1,37170,6fd7ef35-b057-461d-aaec-677f18cc692b,4f8bc5a4-cec7-4e39-98b2-d0951b450dc7,index,1,Mozilla/5.00 (Nikto/2.1.5) (Evasions:None) (Test:clientaccesspolicy),
2025-05-20T07:31:09.189776,GET,/crossdomain.xml,200,172.18.0.1,37170,6fd7ef35-b057-461d-aaec-677f18cc692b,fc37c15e-5829-44ec-83a1-421382d42664,index,1,Mozilla/5.00 (Nikto/2.1.5) (Evasions:None) (Test:crossdomain),
2025-05-20T07:31:09.201276,GET,/index.php,200,172.18.0.1,37170,6fd7ef35-b057-461d-aaec-677f18cc692b,0829a790-f702-4d03-b30f-70bc314c2d42,index,1,Mozilla/5.00 (Nikto/2.1.5) (Evasions:None) (Test:multiple_index),
2025-05-20T07:31:09.205902,GET,/index.php3,200,172.18.0.1,37170,6fd7ef35-b057-461d-aaec-677f18cc692b,0829a790-f702-4d03-b30f-70bc314c2d42,index,1,Mozilla/5.00 (Nikto/2.1.5) (Evasions:None) (Test:multiple_index),
2025-05-20T07:31:09.210529,GET,/index.html,200,172.18.0.1,37170,6fd7ef35-b057-461d-aaec-677f18cc692b,0829a790-f702-4d03-b30f-70bc314c2d42,index,1,Mozilla/5.00 (Nikto/2.1.5) (Evasions:None) (Test:multiple_index),
2025-05-20T07:31:09.219139,GET,/index.htm,200,172.18.0.1,37170,6fd7ef35-b057-461d-aaec-677f18cc692b,0829a790-f702-4d03-b30f-70bc314c2d42,index,1,Mozilla/5.00 (Nikto/2.1.5) (Evasions:None) (Test:multiple_index),
2025-05-20T07:31:09.223698,GET,/index.shtml,200,172.18.0.1,37170,6fd7ef35-b057-461d-aaec-677f18cc692b,0829a790-f702-4d03-b30f-70bc314c2d42,index,1,Mozilla/5.00 (Nikto/2.1.5) (Evasions:None) (Test:multiple_index),
2025-05-20T07:31:09.227888,GET,/index.cfm,200,172.18.0.1,37170,6fd7ef35-b057-461d-aaec-677f18cc692b,0829a790-f702-4d03-b30f-70bc314c2d42,index,1,Mozilla/5.00 (Nikto/2.1.5) (Evasions:None) (Test:multiple_index),
2025-05-20T07:31:09.231985,GET,/index.cgi,200,172.18.0.1,37170,6fd7ef35-b057-461d-aaec-677f18cc692b,0829a790-f702-4d03-b30f-70bc314c2d42,index,1,Mozilla/5.00 (Nikto/2.1.5) (Evasions:None) (Test:multiple_index),
2025-05-20T07:31:09.236270,GET,/index.pl,200,172.18.0.1,37170,6fd7ef35-b057-461d-aaec-677f18cc692b,0829a790-f702-4d03-b30f-70bc314c2d42,index,1,Mozilla/5.00 (Nikto/2.1.5) (Evasions:None) (Test:multiple_index),
2025-05-20T07:31:09.241162,GET,/index.asp,200,172.18.0.1,37170,6fd7ef35-b057-461d-aaec-677f18cc692b,0829a790-f702-4d03-b30f-70bc314c2d42,index,1,Mozilla/5.00 (Nikto/2.1.5) (Evasions:None) (Test:multiple_index),
2025-05-20T07:31:09.245329,GET,/index.aspx,200,172.18.0.1,37170,6fd7ef35-b057-461d-aaec-677f18cc692b,0829a790-f702-4d03-b30f-70bc314c2d42,index,1,Mozilla/5.00 (Nikto/2.1.5) (Evasions:None) (Test:multiple_index),
2025-05-20T07:31:09.251309,GET,/default.asp,200,172.18.0.1,37170,6fd7ef35-b057-461d-aaec-677f18cc692b,0829a790-f702-4d03-b30f-70bc314c2d42,index,1,Mozilla/5.00 (Nikto/2.1.5) (Evasions:None) (Test:multiple_index),
2025-05-20T07:31:09.255959,GET,/default.aspx,200,172.18.0.1,37170,6fd7ef35-b057-461d-aaec-677f18cc692b,0829a790-f702-4d03-b30f-70bc314c2d42,index,1,Mozilla/5.00 (Nikto/2.1.5) (Evasions:None) (Test:multiple_index),
2025-05-20T07:31:09.260385,GET,/default.htm,200,172.18.0.1,37170,6fd7ef35-b057-461d-aaec-677f18cc692b,0829a790-f702-4d03-b30f-70bc314c2d42,index,1,Mozilla/5.00 (Nikto/2.1.5) (Evasions:None) (Test:multiple_index),
2025-05-20T07:31:09.264484,GET,/index.do,200,172.18.0.1,37170,6fd7ef35-b057-461d-aaec-677f18cc692b,0829a790-f702-4d03-b30f-70bc314c2d42,index,1,Mozilla/5.00 (Nikto/2.1.5) (Evasions:None) (Test:multiple_index),
2025-05-20T07:31:09.268685,GET,/index.jhtml,200,172.18.0.1,37170,6fd7ef35-b057-461d-aaec-677f18cc692b,0829a790-f702-4d03-b30f-70bc314c2d42,index,1,Mozilla/5.00 (Nikto/2.1.5) (Evasions:None) (Test:multiple_index),
2025-05-20T07:31:09.273534,GET,/favicon.ico,200,172.18.0.1,37170,6fd7ef35-b057-461d-aaec-677f18cc692b,3aef2938-5fef-4bd8-907d-1b0ffe062948,index,1,Mozilla/5.00 (Nikto/2.1.5) (Evasions:None) (Test:favicon),
2025-05-20T07:31:09.277619,GET,/,200,172.18.0.1,37170,6fd7ef35-b057-461d-aaec-677f18cc692b,3aef2938-5fef-4bd8-907d-1b0ffe062948,index,1,Mozilla/5.00 (Nikto/2.1.5) (Evasions:None) (Test:favicon),
2025-05-20T07:31:09.286793,GET,/,200,172.18.0.1,37170,6fd7ef35-b057-461d-aaec-677f18cc692b,bce443d0-039a-4f13-89c0-b56aef35642c,index,1,Mozilla/5.00 (Nikto/2.1.5) (Evasions:None) (Test:parked detection),
2025-05-20T07:31:09.295263,GET,/,200,172.18.0.1,37170,6fd7ef35-b057-461d-aaec-677f18cc692b,4dee994e-6147-4d45-a1b4-58b2aeefe03f,index,1,Mozilla/5.00 (Nikto/2.1.5) (Evasions:None) (Test:embedded detection),
2025-05-20T07:31:09.303678,GET,/,200,172.18.0.1,37170,6fd7ef35-b057-461d-aaec-677f18cc692b,4dee994e-6147-4d45-a1b4-58b2aeefe03f,index,1,Mozilla/5.00 (Nikto/2.1.5) (Evasions:None) (Test:embedded detection),
2025-05-20T07:31:09.313125,GET,/,200,172.18.0.1,37170,6fd7ef35-b057-461d-aaec-677f18cc692b,4dee994e-6147-4d45-a1b4-58b2aeefe03f,index,1,Mozilla/5.00 (Nikto/2.1.5) (Evasions:None) (Test:embedded detection),
2025-05-20T07:31:09.321529,GET,/,200,172.18.0.1,37170,6fd7ef35-b057-461d-aaec-677f18cc692b,4dee994e-6147-4d45-a1b4-58b2aeefe03f,index,1,Mozilla/5.00 (Nikto/2.1.5) (Evasions:None) (Test:embedded detection),
2025-05-20T07:31:09.328986,GET,/hp/device/this.LCDispatcher,200,172.18.0.1,37170,6fd7ef35-b057-461d-aaec-677f18cc692b,4dee994e-6147-4d45-a1b4-58b2aeefe03f,index,1,Mozilla/5.00 (Nikto/2.1.5) (Evasions:None) (Test:embedded detection),
2025-05-20T07:31:09.333819,GET,/hp/device/this.LCDispatcher,200,172.18.0.1,37170,6fd7ef35-b057-461d-aaec-677f18cc692b,4dee994e-6147-4d45-a1b4-58b2aeefe03f,index,1,Mozilla/5.00 (Nikto/2.1.5) (Evasions:None) (Test:embedded detection),
2025-05-20T07:31:09.338202,GET,/hp/device/this.LCDispatcher,200,172.18.0.1,37170,6fd7ef35-b057-461d-aaec-677f18cc692b,4dee994e-6147-4d45-a1b4-58b2aeefe03f,index,1,Mozilla/5.00 (Nikto/2.1.5) (Evasions:None) (Test:embedded detection),
2025-05-20T07:31:09.342336,GET,/hp/device/this.LCDispatcher,200,172.18.0.1,37170,6fd7ef35-b057-461d-aaec-677f18cc692b,4dee994e-6147-4d45-a1b4-58b2aeefe03f,index,1,Mozilla/5.00 (Nikto/2.1.5) (Evasions:None) (Test:embedded detection),
2025-05-20T07:31:09.346236,GET,/hmstat.htm,200,172.18.0.1,37170,6fd7ef35-b057-461d-aaec-677f18cc692b,4dee994e-6147-4d45-a1b4-58b2aeefe03f,index,1,Mozilla/5.00 (Nikto/2.1.5) (Evasions:None) (Test:embedded detection),
2025-05-20T07:31:09.351126,GET,/SoundBridgeStatus.html,200,172.18.0.1,37170,6fd7ef35-b057-461d-aaec-677f18cc692b,4dee994e-6147-4d45-a1b4-58b2aeefe03f,index,1,Mozilla/5.00 (Nikto/2.1.5) (Evasions:None) (Test:embedded detection),
2025-05-20T07:31:09.355560,GET,/eng/start/StatPtrGen.htm,200,172.18.0.1,37170,6fd7ef35-b057-461d-aaec-677f18cc692b,4dee994e-6147-4d45-a1b4-58b2aeefe03f,index,1,Mozilla/5.00 (Nikto/2.1.5) (Evasions:None) (Test:embedded detection),
2025-05-20T07:31:09.359714,GET,/cab/top.shtml,200,172.18.0.1,37170,6fd7ef35-b057-461d-aaec-677f18cc692b,4dee994e-6147-4d45-a1b4-58b2aeefe03f,index,1,Mozilla/5.00 (Nikto/2.1.5) (Evasions:None) (Test:embedded detection),
2025-05-20T07:31:09.366189,GET,/home.asp,200,172.18.0.1,37170,6fd7ef35-b057-461d-aaec-677f18cc692b,4dee994e-6147-4d45-a1b4-58b2aeefe03f,index,1,Mozilla/5.00 (Nikto/2.1.5) (Evasions:None) (Test:embedded detection),
2025-05-20T07:31:09.370736,GET,/,200,172.18.0.1,37170,6fd7ef35-b057-461d-aaec-677f18cc692b,4dee994e-6147-4d45-a1b4-58b2aeefe03f,index,1,Mozilla/5.00 (Nikto/2.1.5) (Evasions:None) (Test:embedded detection),
2025-05-20T07:31:09.378090,GET,/,200,172.18.0.1,37170,6fd7ef35-b057-461d-aaec-677f18cc692b,4dee994e-6147-4d45-a1b4-58b2aeefe03f,index,1,Mozilla/5.00 (Nikto/2.1.5) (Evasions:None) (Test:embedded detection),
2025-05-20T07:31:09.386599,GET,/,200,172.18.0.1,37170,6fd7ef35-b057-461d-aaec-677f18cc692b,4dee994e-6147-4d45-a1b4-58b2aeefe03f,index,1,Mozilla/5.00 (Nikto/2.1.5) (Evasions:None) (Test:embedded detection),
2025-05-20T07:31:09.394214,GET,/index.asp,200,172.18.0.1,37170,6fd7ef35-b057-461d-aaec-677f18cc692b,1c4c8308-6b98-4585-96d7-34bf9fddf558,index,1,Mozilla/5.00 (Nikto/2.1.5) (Evasions:None) (Test:headers: Translate-f #1),
2025-05-20T07:31:09.399118,GET,/junk999.asp,200,172.18.0.1,37170,6fd7ef35-b057-461d-aaec-677f18cc692b,1c4c8308-6b98-4585-96d7-34bf9fddf558,index,1,Mozilla/5.00 (Nikto/2.1.5) (Evasions:None) (Test:headers: Translate-f #1),
2025-05-20T07:31:09.403564,GET,/index.aspx,200,172.18.0.1,37170,6fd7ef35-b057-461d-aaec-677f18cc692b,1c4c8308-6b98-4585-96d7-34bf9fddf558,index,1,Mozilla/5.00 (Nikto/2.1.5) (Evasions:None) (Test:headers: Translate-f #1),
2025-05-20T07:31:09.408276,GET,/junk988.aspx,200,172.18.0.1,37170,6fd7ef35-b057-461d-aaec-677f18cc692b,1c4c8308-6b98-4585-96d7-34bf9fddf558,index,1,Mozilla/5.00 (Nikto/2.1.5) (Evasions:None) (Test:headers: Translate-f #1),
2025-05-20T07:31:09.412990,GET,/login.asp,200,172.18.0.1,37170,6fd7ef35-b057-461d-aaec-677f18cc692b,1c4c8308-6b98-4585-96d7-34bf9fddf558,index,1,Mozilla/5.00 (Nikto/2.1.5) (Evasions:None) (Test:headers: Translate-f #1),
2025-05-20T07:31:09.417583,GET,/login.aspx,200,172.18.0.1,37170,6fd7ef35-b057-461d-aaec-677f18cc692b,1c4c8308-6b98-4585-96d7-34bf9fddf558,index,1,Mozilla/5.00 (Nikto/2.1.5) (Evasions:None) (Test:headers: Translate-f #1),
2025-05-20T07:31:09.423123,GET,/,200,172.18.0.1,37170,6fd7ef35-b057-461d-aaec-677f18cc692b,29198fcd-7e3f-4e74-ae57-c8ad0bafc63c,index,1,Mozilla/5.00 (Nikto/2.1.5) (Evasions:None) (Test:headers: IIS internal IP),
2025-05-20T07:31:09.432896,GET,/images,200,172.18.0.1,37170,6fd7ef35-b057-461d-aaec-677f18cc692b,29198fcd-7e3f-4e74-ae57-c8ad0bafc63c,index,1,Mozilla/5.00 (Nikto/2.1.5) (Evasions:None) (Test:headers: IIS internal IP),
2025-05-20T07:31:09.444462,GET,/~root,200,172.18.0.1,37182,6fd7ef35-b057-461d-aaec-677f18cc692b,e1a696dd-04d6-4586-b085-170173b11519,index,1,Mozilla/5.00 (Nikto/2.1.5) (Evasions:None) (Test:apacheusers: known user),
